numero_de_cliente;meses_activo
23239961;9
43069414;9
46106435;9
46106655;7
46127802;10
15362303;10
36156393;10
46108388;10
46225975;9
46264851;10
31135167;11
38344585;2
44761114;11
46084400;11
10107950;9
18635557;12
18868976;12
19686417;12
20067863;3
22441947;3
24716457;3
26942051;12
35387538;3
46239219;12
46376662;6
5817842;10
5881855;13
5898935;13
5986511;13
6101209;13
6208323;13
6551106;13
6695734;5
6777915;13
6781496;13
6791958;4
6941853;4
7038448;4
7161531;13
7163881;2
7295611;13
7326476;12
7355739;13
7447205;8
7533295;13
7927434;3
8029068;12
8208060;13
8287699;13
8302344;13
8325127;13
8337059;7
8430316;13
8517228;13
8522117;13
8527655;13
8557663;12
8844425;13
8854952;1
8861219;13
8880842;13
8948001;2
9219894;13
9225100;13
9260661;13
9386121;13
9465435;13
9502732;13
9517608;12
9715664;5
9786075;13
9857061;13
9858354;12
9865034;13
10010700;13
10121607;13
10129761;13
10190205;13
10337846;13
10403542;13
10423362;13
10655446;8
10771525;13
11266546;13
11278482;13
11464053;5
12660640;13
15242307;13
15384133;13
15439360;11
15444847;8
15717188;13
15742519;12
15755223;11
15935943;4
16074663;13
16128453;13
16238037;13
16257321;13
16260381;13
16320917;9
16420364;13
16449059;4
16609389;13
16723967;13
16805723;13
16884509;13
16889595;13
16938971;13
17114845;4
17204123;13
17210606;13
17257593;7
17323505;13
17361790;13
17503195;13
17511889;13
17595568;10
17609190;13
17609580;12
17611737;8
17614319;4
17622658;4
17768833;10
17792809;13
17954876;13
18003646;13
18006478;3
18006895;13
18017901;4
18022157;7
18154274;13
18159079;13
18179836;7
18206645;13
18262585;13
18355602;13
18463700;13
18467991;13
18492994;13
18504988;7
18563077;13
18609883;13
18632759;4
18636576;13
18966381;13
18968840;13
19207218;13
19380911;4
19479435;13
19507486;13
19555415;13
19564121;13
19650829;13
19960695;4
20247693;13
20265236;13
20292395;13
20385968;13
20494125;4
20520648;13
20672453;8
20765393;13
20768940;13
20799213;13
20845668;7
21015213;4
21158151;12
21185449;13
21221828;13
21243616;13
21249389;13
21271736;13
21342391;13
21694443;2
21934643;13
21939436;13
21956500;13
22050926;13
22077218;13
22171856;1
22209346;13
22253613;13
22309838;13
22348289;13
22386594;13
22423065;13
22430930;3
22442075;13
22460270;13
22469856;13
22506813;13
22514628;3
22571170;11
22666761;4
22730689;13
22838803;13
22915616;13
23207723;12
23222063;13
23225143;13
23225702;4
23252137;12
23325782;13
23326422;13
23331424;13
23380572;1
23394510;13
23400064;9
23486752;13
23571990;13
23580013;4
23614732;12
23815304;7
23829786;13
23848580;13
23950781;13
23960275;13
24031269;13
24036351;10
24121442;13
24537122;13
24549347;5
24652186;13
24698250;14
24742795;10
24750586;13
24751887;4
24768893;13
24848682;7
25039282;13
25200661;13
25217988;5
25219945;13
25322656;13
25375308;13
25467789;13
25581128;8
25607848;10
25913673;9
25940520;13
25959005;10
26024685;13
26127613;13
26221757;13
26265278;13
26370857;13
26438652;13
26498570;13
26503186;4
26617586;13
26679511;13
26716484;1
26840061;10
26848173;13
26880723;13
26907493;13
26942047;1
27021010;13
27390142;13
27547381;13
27651698;4
27678768;7
27725520;13
27909652;10
27931680;13
27991031;13
28094255;13
28158157;4
28194447;13
28212117;4
28286758;12
28388199;3
28465155;13
28486322;13
28531299;13
28664338;8
28832922;13
28865399;13
29228578;13
29298009;4
29300996;10
29396552;7
29614705;13
29699040;13
29777594;13
29837223;13
29866559;13
29880583;13
29894699;12
29908738;13
29964080;13
30084901;4
30311428;4
30393444;13
30420557;8
30575492;4
30585437;13
30589782;1
30933106;13
30956618;13
30970916;13
31073569;13
31301046;4
31328198;13
31382718;1
31452905;13
31486509;13
31745502;13
31807377;13
31823917;13
31868921;4
31906639;12
31911540;13
31971065;13
31979709;13
31982302;13
32078897;12
32289266;13
32410512;13
32446787;13
32473055;3
32488514;13
32518410;5
32531199;13
32541236;13
32627457;13
32728023;13
32730651;4
32749055;6
32765637;13
32866017;13
32983095;13
33003046;4
33111804;13
33131092;13
33174579;13
33238171;13
33318342;10
33540211;13
33589116;13
33763424;4
33836756;8
33838852;11
33867647;2
33928840;13
34118216;3
34345133;13
34376009;2
34891834;13
34917292;3
35099321;13
35228265;13
35420397;4
35558962;4
35565866;5
35633642;13
35936434;13
35943786;13
35946491;13
36014973;4
36019781;2
36109919;5
36177826;13
36194412;13
36214379;8
36296899;13
36918793;13
36932434;3
37033845;13
37330482;13
37426683;13
37552954;13
37615832;13
37677982;13
37696254;13
37888089;13
37977837;13
38094649;13
38181045;4
38209590;4
38362005;13
38417269;2
38429865;13
38549143;10
38949379;13
38982598;13
39034262;4
39138451;4
39160756;13
39352899;13
39484468;13
39677326;5
39717737;13
39986651;13
40063233;13
40384985;13
40480140;13
40481958;13
40573339;1
40601545;6
40763680;9
40957171;13
41283414;13
41290719;13
41320739;13
41540675;4
41569158;1
41621995;13
41678306;13
41975005;13
42007556;13
42258337;13
42466044;13
42509280;13
42892421;13
42951834;13
42954832;11
43019648;11
43038920;4
43069444;3
43198351;13
43642278;5
43647199;13
43709294;3
43729418;13
43942103;4
44157752;12
44305258;8
44308461;4
44320058;13
44716547;13
44807538;13
44916968;1
44970426;13
45111878;13
45175725;13
45188865;12
45371458;4
45670148;13
45719763;12
45820811;13
45846439;1
45867382;13
45936377;12
45949331;2
45955386;13
46017173;13
46019638;13
46019993;8
46020943;13
46028012;3
46043055;13
46046713;13
46048866;7
46049233;13
46052174;13
46056932;3
46058776;13
46064179;2
46072835;13
46073024;13
46079847;13
46085739;5
46089297;13
46090474;10
46095036;4
46098933;13
46099759;13
46104617;13
46116264;7
46119270;12
46132256;13
46136207;5
46136906;13
46138222;3
46138851;13
46162475;5
46162618;13
46211979;4
46212025;13
46222055;4
46222745;12
46223428;4
46223945;11
46224042;13
46225856;4
46225867;4
46225902;12
46227195;3
46227202;13
46227592;5
46227820;13
46230741;13
46230795;13
46230884;13
46231536;13
46233195;13
46235480;9
46235561;4
46236032;13
46240620;13
46240713;4
46240721;3
46241373;13
46241975;10
46243071;13
46243225;13
46244942;13
46246335;13
46246478;4
46249423;4
46249812;13
46253428;13
46254640;2
46255582;13
46256928;13
46257561;13
46258503;11
46258761;13
46259209;13
46259259;13
46260043;12
46260124;4
46260780;13
46260911;9
46262813;12
46263053;13
46265410;13
46265426;4
46266171;4
46269381;10
46270033;11
46270192;13
46270250;13
46271214;4
46271319;4
46271793;13
46272071;13
46272171;12
46272399;11
46272438;8
46274302;13
46277350;5
46278149;1
46278859;4
46279017;13
46280271;13
46282297;4
46282340;4
46283988;2
46286855;6
46288715;12
46289047;13
46290783;4
46291270;12
46294353;4
46294515;1
46294959;13
46295217;13
46295410;13
46296317;13
46296333;4
46297498;8
46298220;7
46301619;13
46302476;3
46302654;12
46302858;4
46304259;2
46304409;4
46304791;13
46305166;4
46305675;13
46307998;1
46308384;13
46308882;9
46310260;13
46311811;4
46311857;13
46311907;10
46312629;2
46315878;4
46316920;4
46318962;5
46319051;13
46320374;4
46321076;6
46321640;4
46322118;4
46323778;13
46324141;4
46324530;13
46325480;13
46326020;1
46327023;4
46328486;4
46330539;4
46330859;13
46331430;12
46333155;13
46334560;13
46336902;4
46339820;13
46339823;4
46341348;10
46342282;13
46345180;13
46348348;13
46348815;4
46349151;1
46349405;3
46350162;2
46350694;13
46352165;13
46353241;13
46353596;13
46355811;13
46356263;2
46357355;6
46357652;4
46358266;4
46359273;13
46359562;5
46359944;13
46360967;13
46361314;2
46363491;13
46366173;4
46366952;13
46367211;4
46369306;13
46369850;13
46370121;11
46370769;13
46374917;13
46375477;13
46376503;12
46376820;3
6103586;1
6140080;1
6140100;1
6546101;1
6641584;1
7010080;1
7203077;1
7468645;1
7563901;1
8496849;1
8544558;1
9685536;1
9780514;1
10362887;1
10366453;1
10421922;1
10433990;1
11002744;1
11182828;1
17009066;1
17529355;1
18239512;1
19863255;1
20750023;1
21040872;1
21311183;1
21892792;1
21929476;1
23036438;1
23720496;1
23874474;1
26826072;1
27101231;1
27919825;1
29177481;1
29684518;1
29996955;1
30338492;1
31522066;1
34446320;1
34536231;1
35570694;1
38333579;1
38353966;1
39325601;1
39470367;1
39625642;1
40415525;1
40442754;1
41001742;1
41462557;1
42772788;1
42991145;1
43047498;1
43223542;1
44130345;1
44747280;1
44755735;1
45152791;1
46250781;1
46315288;1
26962322;2
46346453;2
46371108;2
19797448;3
41873317;3
46243565;3
17593156;4
26961357;4
35923780;3
40482726;5
25960429;6
45299375;6
46042067;6
20797230;5
40500211;7
21721356;8
27244986;8
35871294;8
43350754;8
46309017;7
6072602;9
22050934;9
26689853;9
34925249;5
45918093;9
46300697;9
46322624;9
46324696;9
46359111;9
39627259;9
46420438;9
46528884;9
24565046;5
41382116;10
46294102;10
46363784;10
46428947;2
46467846;2
46484424;2
7526310;11
22766929;10
26467359;7
38198148;11
46118626;11
46237545;11
46463717;6
46506494;10
5610328;4
5639838;2
5653275;12
5716212;12
5718187;12
5775976;12
5817591;12
5829658;1
6009920;4
6025835;12
6052435;4
6082624;4
6101668;12
6153201;8
6179797;4
6199162;12
6401686;12
6526791;12
6725896;12
6745743;12
6770004;12
6930747;12
7310982;12
7513062;12
7514945;12
7855340;12
7862599;12
7870000;4
8155219;12
8231558;12
8326416;12
8344696;12
8346062;2
8370497;7
8452223;12
8455334;12
8622023;3
8732151;12
8790557;9
8884088;8
8899887;4
9052109;4
9103565;12
9371406;12
9450373;12
9619057;12
9651477;12
9680481;11
9764210;12
9957415;12
9984393;12
10190857;4
10196688;12
10265486;12
10375059;4
10413853;12
10425446;12
10482802;11
10617300;12
10727320;12
10734876;4
10756023;5
10832613;11
11093879;12
11172058;12
11263335;12
12149419;4
12344411;12
13045822;11
15240443;12
15257311;12
15258257;4
15300189;12
15317504;11
15341611;4
15365159;4
15369940;12
15456015;12
15681195;12
15757820;12
15969602;12
15971840;8
16011016;12
16041583;12
16045952;10
16086259;12
16116035;4
16130171;12
16177741;12
16189773;12
16232450;4
16270588;12
16272548;12
16278352;9
16290612;12
16365635;12
16389044;8
16456183;12
16470693;12
16478415;9
16576510;12
16638254;3
16646690;12
16734949;11
16792035;12
16803917;12
16998357;12
17106687;2
17156159;12
17198735;12
17214820;12
17307069;4
17323964;12
17325585;8
17520534;12
17545320;12
17550777;12
17553517;5
17597783;12
17620632;12
17664899;6
17696180;4
17801183;12
17809457;2
17865355;12
18013374;12
18028602;12
18092453;6
18547101;12
18562525;4
18686480;12
18700133;12
18762919;12
18775920;4
18868405;12
19080612;12
19165155;12
19209398;12
19237449;12
19478529;12
19545351;12
19571577;4
19591995;12
19628343;12
19819915;3
19854167;4
19963180;12
19998529;12
20122279;12
20228907;12
20345028;12
20348092;1
20447936;12
20479557;12
20480572;1
20999573;12
21193885;12
21212670;12
21291521;12
21294134;4
21468225;11
21580908;12
21623106;12
21720553;12
21740929;2
21845886;12
21888042;12
21936461;12
21970551;7
22048499;11
22055985;12
22081879;12
22161120;12
22270901;12
22391279;2
22394107;12
22430636;8
22437502;12
22461547;12
22498223;12
22510302;12
22513454;12
22520258;3
22523249;8
22547993;8
22821611;12
22865897;12
22889120;12
23041833;4
23059067;12
23061815;4
23065349;4
23085316;12
23222449;12
23225482;12
23310689;12
23311604;2
23561875;12
23570527;12
23612235;12
23613439;4
23618008;12
23633772;10
23634992;12
23821339;12
23841668;4
23886228;12
23954752;12
23962845;12
23962984;12
24005155;12
24227561;12
24380180;12
24502055;12
24581203;10
24641631;4
24685168;4
24760157;4
24931361;4
24936548;12
25216225;12
25217911;12
25278470;12
25450292;12
25575081;12
25894008;12
25909116;12
25930120;12
25936152;12
25954621;12
26025866;12
26050625;12
26089671;7
26098959;4
26106558;12
26252598;12
26344890;12
26426832;12
26528582;12
26531549;1
26556027;11
26561862;12
26647026;10
26855057;12
26940634;12
26941638;12
26968512;4
26983025;12
27088430;4
27092007;3
27194618;12
27348727;1
27368956;12
27611309;5
27855584;12
27891345;4
27927878;8
28233623;12
28239991;12
28279356;11
28469200;12
28494306;8
28543026;2
28552184;12
28553110;8
28852005;12
28859372;12
28867823;4
28939731;12
29143247;4
29361975;5
29404664;12
29416924;7
29618746;4
29698137;12
29956667;12
30068172;4
30126945;12
30325826;12
30345237;12
30403049;2
30485651;11
30533035;12
30583712;12
30690016;10
30866156;12
31257891;7
31300548;12
31454530;12
31537379;9
31652223;4
31706924;5
31735376;12
31869064;12
31886136;4
31969737;12
31992532;2
31993065;7
32076219;12
32103455;12
32228900;12
32304741;1
32505775;12
32534031;12
32561422;12
32610914;12
32634052;12
32715443;12
32954531;12
33046549;12
33072859;10
33077888;4
33162056;7
33174316;4
33184547;12
33256509;12
33390725;12
33669692;5
33688837;3
33944530;12
34026580;11
34260173;12
34273363;9
34558509;12
34561129;7
34793124;12
34855551;12
35154377;11
35175652;12
35392462;4
35832685;12
35939093;12
35939514;12
35998865;3
36148359;12
36213317;12
36216648;12
36528154;4
36557494;9
36836338;10
36982007;12
37344873;12
37466142;12
37617542;6
37806108;12
37842529;12
37886746;1
38073201;1
38127717;8
38430297;12
38434986;12
38465588;12
38975327;10
39019069;10
39022253;12
39196772;12
39368714;12
39539845;12
39764647;4
39911775;12
39949416;12
40048226;12
40048230;12
40480750;3
40548495;12
40565887;12
40612766;12
40732021;8
40816954;10
40867723;4
41085648;4
41103921;12
41139651;12
41294482;12
41313638;11
41399285;12
41594241;2
41766083;12
42139213;12
42167480;15
42482170;12
42566405;12
42692980;8
42818636;12
43164337;9
43165526;3
43329900;7
43580727;3
43660852;12
43768491;4
43817450;12
43874949;12
43890435;12
44385059;12
44509465;12
44702214;12
44718021;3
44775640;12
44835913;12
44887053;1
44895450;12
44973506;3
45034937;12
45116463;12
45139829;12
45166988;3
45171430;12
45200600;4
45209627;7
45247144;12
45255915;11
45340169;12
45563126;12
45842198;11
45909105;12
46025786;12
46050179;12
46063230;3
46064847;2
46076188;12
46079414;12
46086388;12
46092720;12
46093843;12
46102348;2
46221572;12
46222159;12
46224150;4
46226234;6
46226932;12
46237869;3
46258619;12
46265067;12
46265542;12
46266128;12
46267186;12
46267189;12
46268332;4
46272237;12
46281155;8
46289919;12
46289934;12
46290316;12
46290633;2
46290791;12
46297104;12
46297675;12
46299536;1
46301199;12
46301206;12
46301210;3
46301754;12
46304938;4
46315956;3
46316233;4
46318001;12
46321381;12
46322358;12
46324885;12
46325993;1
46334355;12
46334606;12
46334714;12
46336269;12
46340217;11
46340287;12
46343798;4
46349116;12
46349436;12
46359574;9
46377846;4
46378803;4
46379131;12
46380486;12
46381790;12
46382265;12
46382465;4
46382917;2
46385445;10
46385742;11
46386216;11
46386456;5
46388239;3
46389844;12
46391607;1
46393965;12
46394035;8
46394305;9
46394413;12
46395733;12
46395837;12
46395960;12
46396944;4
46400313;12
46400425;4
46400610;12
46400626;12
46401703;2
46401942;11
46402335;12
46402802;1
46405226;11
46405797;6
46407175;4
46407202;7
46409332;10
46409760;12
46410331;12
46410736;4
46416706;4
46417463;4
46419998;12
46420484;4
46420534;12
46421125;12
46421229;4
46421754;4
46421823;12
46421850;12
46422128;4
46422186;12
46425532;11
46428546;3
46429607;1
46429638;8
46432046;3
46432277;12
46432706;12
46433327;12
46434774;12
